company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,cocoa_butter,vanilla,lecithin,salt,sugar,first_taste,second_taste
Askinosie,U.S.A,2007,Mexico,Xoconusco,75,2.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,leather,black licorice
Askinosie,U.S.A,2009,Philippines,Davao,77,3.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,strawberries,mild tart
Askinosie,U.S.A,2011,Tanzania,"Tenende, Uwate",72,3.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,woody
Askinosie,U.S.A,2011,Honduras,Cortes,70,3.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,grapes,woody
Askinosie,U.S.A,2016,Tanzania,Mababa,68,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,rich
Atypic,Australia,2019,Solomon islands,Solomon Islands,70,3,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,off aroma,vegetal
Auro,Philippines,2018,Philippines,"Saloy E., 2016",70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,long,bright fruit
Auro,Philippines,2018,Philippines,"Paquibao E., 2016",70,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,waxy,dried fruit
Auro,Philippines,2018,Philippines,South Cotabato,70,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sandy,roasty
Auro,Philippines,2018,Philippines,Davao,77,2.75,4,have_not_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,sandy,vanilla
Bahen & Co.,Australia,2012,Madagascar,Sambirano,70,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,unrefined,flat
Bahen & Co.,Australia,2012,Brazil,Bahia,70,2.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,chalky,intense
Bahen & Co.,Australia,2012,Blend,Houseblend,70,2.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,chalky,fragrant
Bahen & Co.,Australia,2015,Papua new guinea,Papua New Guinea,70,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,smoke,ham
Bahen & Co.,Australia,2015,Blend,Houseblend,80,3.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,coarse,smokey
Baiani,Brazil,2018,Brazil,"Bahia, Vale Potumujo",70,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,bland,sugary
Bakau,Peru,2015,Peru,"Huallabamba, 2015",70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,black pepper,cardamom
Bakau,Peru,2015,Peru,"Bambamarca, 2015",70,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,molasses,caramel
Bankston,U.S.A,2019,Tanzania,Kokoa Kamili,72,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,base cocoa,mild fruit
Bankston,U.S.A,2019,Uganda,Uganda,82,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,bitter,fatty
Bankston,U.S.A,2019,Belize,Belize,72,2.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,gritty,fatty
Bar Au Chocolat,U.S.A,2012,Madagascar,Sambirano,70,3.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,raspberry,mild sour
Bar Au Chocolat,U.S.A,2012,Mexico,Chiapas,70,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,molasses,toffee
Bar Au Chocolat,U.S.A,2012,Dominican republic,Duarte Province,70,3.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,complex,black pepper
Bar Au Chocolat,U.S.A,2014,Peru,Maranon Canyon,70,4,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,rounded
Bar Au Chocolat,U.S.A,2015,Brazil,Bahia,70,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,intense,smokey
Bar Au Chocolat,U.S.A,2017,Costa rica,"Turrialba, Cartago P.",72,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,slightly dry,cocoa
Bar Au Chocolat,U.S.A,2017,Trinidad,Montserrat Hills,80,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,intense,tangy
Baravelli's,Wales,2012,Costa rica,single estate,80,2.75,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,gritty,floral
Batch,U.S.A,2016,Brazil,Brazil,70,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,strawberry,candy flavor
Batch,U.S.A,2016,Dominican republic,"Dominican Republic, Batch 3",65,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,sweet
Batch,U.S.A,2016,Ecuador,Ecuador,65,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sandy,floral
Bean,U.k.,2019,Peru,Peru,70,2.25,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,strong vanilla,off notes
Beau Cacao,U.k.,2017,Malaysia,"Serian E., NW Borneo, b. #134/3800",72,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,smokey,woody
Beau Cacao,U.k.,2017,Malaysia,"Asajaya E, NW Borneo, b. #132/4500",73,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,caramel,spice
Beehive,U.S.A,2016,Brazil,"Brazil, Batch 20316",80,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,intense,bitter
Beehive,U.S.A,2016,Dominican republic,"Dominican Republic, Batch 31616",70,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sandy,sweet
Beehive,U.S.A,2016,Ecuador,"Ecuador, Batch 31516",70,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,intense,floral
Beehive,U.S.A,2016,Ecuador,Ecuador,90,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,intense floral,bitter
Belcolade,Belgium,2010,Ecuador,Ecuador,71,3.5,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,dry,cinamon
Belcolade,Belgium,2010,Costa rica,Costa Rica,64,2.75,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,pastey,nutty
Belcolade,Belgium,2010,Papua new guinea,Papua New Guinea,64,2.75,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,intense,smokey
Belcolade,Belgium,2010,Peru,Peru,64,2.75,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,sticky,moss
Bellflower,U.S.A,2016,Tanzania,"Kokao Kamili, Kilombero Valley",70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sticky,delicate
Bellflower,U.S.A,2016,Dominican republic,"Oko Caribe, Duarte P.",70,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,caramel,mild dried fruit
Bellflower,U.S.A,2016,Bolivia,"Alto Beni, Palos Blanco",70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,oily,complex
Belvie,Vietnam,2018,Vietnam,Lam Dong,75,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,high acidity,nutty
Belyzium,Germany,2016,Belize,Belize south,83,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,balanced,complex
Belyzium,Germany,2016,Belize,Belize south,78,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sweet,nibby
Belyzium,Germany,2016,Belize,"Belize south, low fermentation",83,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,unbalanced,tangy
Benns,Singapore,2018,Vietnam,Vung Tau,72,3,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,gummy,roasty
Benns,Singapore,2018,India,"Anamalai, 2018 harvest",72,3,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,gummy,fatty
Benns,Singapore,2018,Malaysia,"Sungai Ruan, Koh Farm",72,3,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,off aroma,smokey
Benoit Nihant,Belgium,2011,Indonesia,"Bali, Sukrama Bros. Farm, Melaya, 62hr C",72,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,smokey,raspberries
Benoit Nihant,Belgium,2011,Madagascar,"Somia Plantation, Sambirano, 70hr C",72,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,intense,red berry
Benoit Nihant,Belgium,2013,Ecuador,Rio Peripa H.,73,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,cinamon and nutmeg,vanilla
Benoit Nihant,Belgium,2013,Cuba,Baracoa,74,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,tobacco,dairy
Benoit Nihant,Belgium,2013,Venezuela,Chuao,74,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,mocha,intense
Benoit Nihant,Belgium,2013,Venezuela,Cuyagua Village,74,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,nutty,roasty
Bernachon,France,2012,Blend,Nature,55,2.75,5,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,sweet,vanilla
Beschle (Felchlin),Switzerland,2010,Indonesia,"Java, Grand Cru",64,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,ham-like,smokey
Beschle (Felchlin),Switzerland,2010,Venezuela,"Ocumare, Premier Cru, Quizas No. 2",72,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,dark cocoa,spicy pepper
Beschle (Felchlin),Switzerland,2010,Venezuela,"Carenero S., Barlovento, Grand Cru",70,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,macadamia
Beschle (Felchlin),Switzerland,2010,Venezuela,"Porcelana, Premier Cru, Quizas No. 1",74,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,nutty,light toffee
Beschle (Felchlin),Switzerland,2011,Ecuador,Ecuador,72,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,nutty
Beschle (Felchlin),Switzerland,2011,Venezuela,"Indigena Amazonia, Grand Cru, Quizas",72,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,banana
Beschle (Felchlin),Switzerland,2011,Madagascar,Madagascar,64,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,chunky,nutty
Beschle (Felchlin),Switzerland,2011,Venezuela,Maracaibo,88,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,bitter then nutty rustic,earthy
Bisou,U.S.A,2015,Belize,Belize,86,3.25,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,mild bitter,diluted
Bisou,U.S.A,2015,Nicaragua,"Nicaragua, American style",76,2.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,bitter,molasses
Bisou,U.S.A,2015,Costa rica,"San Andres, American style",76,2.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,molasses,metallic
Bisou,U.S.A,2015,Costa rica,"San Andres, silk",78,2.5,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,sour,tart
Bitacora,Venezuela,2018,Venezuela,Aragua,70,3.5,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,smooth texture,earthy
Bitacora,Venezuela,2018,Venezuela,Merida,70,3,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,gritty,spicy
Bitacora,Venezuela,2018,Venezuela,Carabobo,70,3,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,fatty,bland
Bittersweet Origins,U.S.A,2008,Dominican republic,Puerto Plata,68,3.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,nutty,astringent
Bittersweet Origins,U.S.A,2008,Panama,Bocas del Toro,75,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,intense,rum
Bittersweet Origins,U.S.A,2008,Madagascar,Sambirano,71,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,rich cocoa,red berry
Bittersweet Origins,U.S.A,2008,Ghana,Ankasa,70,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,nutmeg,sour
Bittersweet Origins,U.S.A,2009,Dominican republic,Puerto Plata,65,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,intense marshmallow,cocoa
Bittersweet Origins,U.S.A,2009,Madagascar,Sambirano,65,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,chocolate covered cherries,vanilla
Bittersweet Origins,U.S.A,2009,Madagascar,Sambirano,75,3.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,rustic,red berry
Bittersweet Origins,U.S.A,2009,Dominican republic,Puerto Plata,75,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,chalky,strong
Bittersweet Origins,U.S.A,2010,Blend,"2009 Hapa Nibby, Dominican Rep., Bali",70,3.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,robust,cocoa
Bittersweet Origins,U.S.A,2010,Indonesia,"Bali, Singaraja",75,3.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,dry,cardamom
Bittersweet Origins,U.S.A,2010,Madagascar,"Sambirano, 2009",70,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,red berry,strong wine
Bittersweet Origins,U.S.A,2010,Venezuela,"Ocumare, prototype",78,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,nutty,mild bitter
Bittersweet Origins,U.S.A,2010,Indonesia,"Bali, Singaraja",65,2.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,pastey,off spicey
Bittersweet Origins,U.S.A,2012,Ghana,Ghana,72,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,roasted nuts,rich
Bixby,U.S.A,2018,Dominican republic,Dominican Republic,70,3.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sweet,sour milk
Bixby,U.S.A,2018,Haiti,Haiti,70,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,floral,molasses
Bixby,U.S.A,2018,Guatemala,Guatemala,70,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,molasses,earthy
Bixby,U.S.A,2019,Belize,Belize,70,2.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,off,rubbery
Black Mountain,U.S.A,2008,Nicaragua,Matiguas,70,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,rich,leather
Black Mountain,U.S.A,2008,Dominican republic,La Red,70,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,unrefined,fruity
Black Mountain,U.S.A,2008,Venezuela,Carenero Superior,70,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sweet grass,muted spice
Black River (A. Morin),U.k.,2014,Jamaica,Blue Mountain Region,70,2.75,4,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,fatty,nutty
Blanxart,Spain,2009,Blend,Organic Dark,72,2.75,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,oily,flat
Blanxart,Spain,2013,Congo,"Congo, Grand Cru",82,3.5,4,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,complex,fruity
Blue Bandana,U.S.A,2012,Madagascar,Madagascar,70,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,gritty,tart red berry
Blue Bandana,U.S.A,2012,Guatemala,Guatemala,70,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,chewy,complex
Blue Bandana,U.S.A,2016,Madagascar,"Akesson's E., Sambirano V.",82,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sandy,tart
Blue Bandana,U.S.A,2016,Tanzania,Kokoa Kamili,75,3.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,bready,melon
Blue Bandana,U.S.A,2016,Dominican republic,Zorzal Reserva,75,3,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,astringent,sour
Blue Bandana,U.S.A,2016,Guatemala,Lachua,75,2.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,roasty,coffee
Boho,U.S.A,2017,Belize,Maya Mtn,70,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,pungent off flavor,vanilla
Bonaterra,Malaysia,2019,Malaysia,"Tawau, Borneo Island",74,3.25,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,grassy,savory
Bonaterra,Malaysia,2019,Malaysia,"Kota Marudu, Borneo Island",72,2.75,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sweet,fruit
Bonaterra,Malaysia,2019,Malaysia,"Keningau, Borneo Island",68,2.5,2,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sweet,dirty
Bonnat,France,2006,Venezuela,"Maracaibo, El Rosario",75,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,fatty
Bonnat,France,2006,Venezuela,Chuao,75,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,coconut
Bonnat,France,2006,Blend,"Carribean, Trinite",75,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,spice,woodsy
Bonnat,France,2006,Venezuela,"Ocumare, Puerto Cabello",75,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,sandy,creamy
Bonnat,France,2006,Madagascar,Madagascar,75,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,mellow,tart
Bonnat,France,2006,Sri lanka,Ceylan,75,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,vegetal,dominant tobacco
Bonnat,France,2007,Ecuador,Equateur,75,2.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,dry,floral
Bonnat,France,2008,Venezuela,"Porcelana, Venezuela",75,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,strawberry
Bonnat,France,2009,Ivory coast,Ivory Coast,75,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,oily,intense cocoa
Bonnat,France,2009,Mexico,"Porcelana, Tabasco, Marfil de Blanco",75,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,mild bitter,nut
Bonnat,France,2009,Mexico,"Xoconusco, cacao Real",75,3,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,fatty,roasty
Bonnat,France,2009,Peru,"Porcelana, Apotequil",75,2.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,flat,bread
Bonnat,France,2011,Haiti,Haiti,75,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,grassy,black pepper
Bonnat,France,2011,Madagascar,"Madagascar, 100% criollo",75,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,fatty,spicy
Bonnat,France,2011,Brazil,Libanio,75,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,chunky,very grassy
Bonnat,France,2011,Cuba,Cuba,75,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,fatty,raisin
Bonnat,France,2011,Peru,"Cusco, Cacao Cusco",75,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,roasty,woody
Bonnat,France,2011,Peru,Piura Blanco,75,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,cocoa
Bonnat,France,2011,Brazil,Juliana,75,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,oily,fatty
Bonnat,France,2011,Jamaica,Jamaique,75,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,oily,creamy
Bonnat,France,2013,Brazil,Maragnam,75,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,oily,roasted nuts
Bonnat,France,2013,Gabon,Gabon,75,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,fatty,roasty
Bonnat,France,2014,Brazil,Kaori,75,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,homey
Bonnat,France,2014,Blend,"Surfin, Venez,Africa,Brasil,Peru,Mex",65,3.75,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,complex,brownie
Bonnat,France,2014,Dominican republic,"Los Colorados, Santo Domingo, Equateur",75,3.25,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,roasty,tobacco
Bonnat,France,2016,Mexico,Selva Maya,75,3.5,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,heavy roast,fatty
Bonnat,France,2018,Peru,Madre de Dios,75,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,oily,subtle
Bonnat,France,2018,Blend,"El Rosario, Xoconuzco, Cusco, Sambirano",75,4,3,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,creamy,rich
